,title,year,day,month,country,product-category
4821,Urgent: Torn & Glasser Recalls Sprouts Farmer Market Dark Chocolate Covered Cherries 12 Oz. Because of Undeclared Almond Allergen,2022,4,3,us,"cocoa and cocoa preparations, coffee and tea"
4822,Undeclared Sulphites in Donnybrook Fair Sweet Raspberry Balsamic Glaze and Donnybrook Fair Purple Fig Balsamic Glaze,2022,9,3,ie,"soups, broths, sauces and condiments"
4823,Sneyd’s Wonderfeeds Ltd recalls pet feed because of the presence of salmonella,2022,9,3,uk,pet feed
4824,Damascus Bakery Recalls One Lot of Bantam Classic Bagels,2022,9,3,us,cereals and bakery products
4825,Recall of a Batch of Asian Choice Premium Pangasius Fillets due to the Presence of the Unauthorised Pesticide Chlorate,2022,10,3,ie,seafood
4826,"Fairmont Foods, Inc. Issues Recall of Spinach and Artichoke Dip Product Due to Misbranding and Undeclared Soy and Wheat Allergens",2022,10,3,us,"soups, broths, sauces and condiments"
4827,Iceland recalls Iceland Takeaway Chicken Bhuna because of undeclared milk,2022,10,3,uk,prepared dishes and snacks
4828,Uncle’s Ham Free Range 150g,2022,10,3,au,"meat, egg and dairy products"
4829,"Taisun brand Vegetarian Mushroom Jerky recalled due to undeclared milk - Recalls, advisories and safety alerts – Canada.ca",2022,11,3,ca,fruits and vegetables
4830,Recall of a Batch of Culinea Paella due to Cooking Instructions Not being Labelled in English,2022,14,3,ie,prepared dishes and snacks
4831,Kaisi (Australia) Pty Ltd  — Rice Balls Snack-Yoghurt Strawberry Flavour 45g,2022,14,3,au,cereals and bakery products
4832,Dunnes Stores Recalls a Batch of Baxter and Greene Smoked Salmon Pate due to the Possible Presence of Plastic Pieces,2022,15,3,ie,seafood
4833,Lidl GB recalls Alesto Californian Pistachios Roasted &amp; Salted because salmonella has been found in the product,2022,15,3,uk,"nuts, nut products and seeds"
4834,Cavendish Farms Issues Allergy Alert on Undeclared Wheat in Original Hash Brown Patties,2022,17,3,us,prepared dishes and snacks
4835,Continental Mills Recalls Kroger Buttermilk Pancake & Waffle Mix Due to Possible Foreign Material Contamination,2022,18,3,us,cereals and bakery products
4836,Jan Fruits Inc. Recalls Enoki Mushrooms Because of Possible Health Risk,2022,18,3,us,fruits and vegetables
4837,Continental Mills Recalls Walmart Great Value Buttermilk Pancake & Waffle Mix Due to Possible Foreign Material Contamination,2022,19,3,us,cereals and bakery products
4838,T Fresh Company Recalls Enoki Mushrooms Because of Possible Health Risk,2022,19,3,us,fruits and vegetables
4839,Tasmania's Westhaven Haloumi 180g,2022,22,3,au,"meat, egg and dairy products"
4840,"Dam Sen Dried Seafood brand Garlic Roasted Dried Squid recalled due to undeclared sesame - Recalls, advisories and safety alerts – Canada.ca",2022,22,3,ca,seafood
4841,"Taisun brand Vegetarian Mushroom Jerky (Hot) recalled due to undeclared milk - Recalls, advisories and safety alerts – Canada.ca",2022,22,3,ca,fruits and vegetables
4842,Southern Sky Cheese Company Tasmanian Halloumi 180g,2022,22,3,au,"meat, egg and dairy products"
4843,FSIS Issues Public Health Alert for Ready-To-Eat Salad Containing Meat and Poultry Products Due to Misbranding and Undeclared Allergens,2022,23,3,us,prepared dishes and snacks
4844,"Consumer Alert: Undeclared Sulfites in ""Licorice Flavor Olive""",2022,23,3,us,fruits and vegetables
4845,WISETRADE CORPORATION RECALLS ENOKI MUSHROOMS BECAUSE OF POSSIBLE HEALTH RISK,2022,23,3,us,fruits and vegetables
4846,"Certain Stellar Bay Shellfish brand Chef Creek Oysters recalled due to norovirus - Recalls, advisories and safety alerts – Canada.ca",2022,23,3,ca,seafood
4847,"SunTree Snack Foods, LLC. Issues Voluntary Recall of Dried Sweetened Strawberries Due to Potential Undeclared Sulfites",2022,24,3,us,fruits and vegetables
4848,Westhaven Dairy t/as Tasmania’s Westhaven — Tasmania's Westhaven Haloumi 180g,2022,24,3,au,"meat, egg and dairy products"
4849,FSIS Issues Public Health Alert for Ready-to-Eat Chicken Meal Kits Due to Misbranding and Undeclared Allergens,2022,25,3,us,prepared dishes and snacks
4850,Scratch Meals recalls Scratch Chicken &amp; Veggie Tikka Masala because it contains incorrect ingredients,2022,26,3,uk,prepared dishes and snacks
4851,"Certain Taylor Shellfish Canada ULC brand Oysters recalled due to norovirus - Recalls, advisories and safety alerts – Canada.ca",2022,27,3,ca,seafood
4852,"Wilton Industries, Inc. Issues Allergy Alert on Undeclared Milk in Ready to Build Chocolate Cookie Bunny Hutch Kit",2022,28,3,us,cereals and bakery products
4853,Malt Brewing Co Pty Ltd t/as Revel Brewing Co — Revel Brewing Co Pine Lime Sour Ale 375ml,2022,29,3,au,herbs and spices
4854,"Liberty Fruit Company, Inc. Recalls Processed Cantaloupe For Possible Health Risk",2022,29,3,us,fruits and vegetables
4855,"Voluntary Class II Recall Announced for a Limited Number of Jars of Skippy® Reduced Fat Creamy Peanut Butter Spread, Skippy® Reduced Fat Chunky Peanut Butter Spread and Skippy® Creamy Peanut Butter Blended with Plant Protein",2022,30,3,us,"nuts, nut products and seeds"
4856,Recall of a Batch of Centra Hot Smoked BBQ Salmon That Incorrectly Contains Raw Salmon Darnes Which Require Cooking,2022,31,3,ie,seafood
4857,Two Giant Eagle Stores Recall Cookies Due to Undeclared Milk Allergen,2022,1,4,us,cereals and bakery products
4858,Village Quality Products recalls Al Burj Halwa Pistachio because of the presence of Salmonella,2022,1,4,uk,"nuts, nut products and seeds"
4859,Ferrero recalls Kinder Surprise because of the possible presence of Salmonella,2022,2,4,uk,"cocoa and cocoa preparations, coffee and tea"
4860,B&G Foods Issues Voluntary Allergy Alert for Undeclared Egg and Milk in a Limited Number of Boxes of Back to Nature® Cheddalicious® Cheese Flavored Crackers Mistakenly Containing Animal Shaped Crackers,2022,2,4,us,prepared dishes and snacks
4861,"Ming Xiang brand Mushroom (enoki) recalled due to Listeria monocytogenes - Recalls, advisories and safety alerts – Canada.ca",2022,4,4,ca,fruits and vegetables
4862,Extended Recall of Additional Kinder Products Due to the Possible Presence of Salmonella,2022,5,4,ie,"cocoa and cocoa preparations, coffee and tea"
4863,"Certain Union Bay Seafood Ltd. brand Pacific Oysters recalled due to norovirus - Recalls, advisories and safety alerts – Canada.ca",2022,6,4,ca,seafood
4864,Update 1: Ferrero recalls a selection of Kinder products because of the possible presence of Salmonella,2022,6,4,uk,"cocoa and cocoa preparations, coffee and tea"
4865,"Co-Op Clearview brand Artesian Water recalled due to possible yeast and mould - Recalls, advisories and safety alerts – Canada.ca",2022,6,4,ca,non-alcoholic beverages
4866,"Certain Kinder brand chocolate products recalled due to possible Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,6,4,ca,"cocoa and cocoa preparations, coffee and tea"
4867,Recall of Additional Batches of Kinder Surprise 20g and Kinder Surprise 20g x 3 Due to the Possible Presence of Salmonella,2022,6,4,ie,"cocoa and cocoa preparations, coffee and tea"
4868,Ferrero Voluntarily Recalls Kinder® Happy Moments Chocolate Assortment and Kinder® Mix Chocolate Treats Basket Because of Possible Health Risk,2022,7,4,us,"cocoa and cocoa preparations, coffee and tea"
4869,Tova Industries; LLC. Issues Allergy Alert on Undeclared Milk in Carbquik Mug Cake Double Chocolate Chunk OU-Dairy,2022,7,4,us,cereals and bakery products
4870,Kinder chocolate products,2022,7,4,au,"cocoa and cocoa preparations, coffee and tea"
4871,"Renewed extension of the recall of various ""kinder"" brand chocolate products and further information from Ferrero Germany",2022,8,4,ie,"cocoa and cocoa preparations, coffee and tea"
4872,Recall of a Batch of Tesco Free From Digestive Biscuits Due to Possible Presence of Small Metal Pieces,2022,8,4,ie,cereals and bakery products
4873,Update 2: Ferrero extends recalls of a selection of Kinder products because of possible presence of Salmonella,2022,8,4,uk,"cocoa and cocoa preparations, coffee and tea"
4874,Not to consume imported chocolate products suspected to be contaminated with Salmonella,2022,8,4,hk,"cocoa and cocoa preparations, coffee and tea"
4875,"Food Recall Warning – Verstegen brand ""Mix Voor Nasi & Bami Goreng"" recalled due to Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,9,4,ca,"soups, broths, sauces and condiments"
4876,"Certain Kinder brand chocolate products recalled due to possible Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,11,4,ca,"cocoa and cocoa preparations, coffee and tea"
4877,"Food Recall Warning – Inari brand Organic Blue Poppy Seeds recalled due to Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,11,4,ca,"nuts, nut products and seeds"
4878,"Food Recall Warning – Intercity Packers Ltd. brand Oyster N/Shell Royal Miyagi Ow recalled due to norovirus - Recalls, advisories and safety alerts – Canada.ca",2022,12,4,ca,seafood
4879,Coles Baby Spinach,2022,12,4,au,fruits and vegetables
4880,Snak King Corporation Issues Recall and Allergy Alert on Undeclared Milk Allergen in O Organics Sea Salt Organic Popcorn,2022,12,4,us,cereals and bakery products
4881,Unauthorised substance ethylene oxide and unauthorised ingredient (fraud) in ice cream by Mars from France,2022,12,4,ie,ices and desserts
4882,"Certain Pacific Oysters recalled due to norovirus - Recalls, advisories and safety alerts – Canada.ca",2022,14,4,ca,seafood
4883,Tesco recalls Tesco Chicken and Vegetable cup soup with croutons because it may contain small pieces of metal,2022,14,4,uk,"soups, broths, sauces and condiments"
4884,Baxters Food Group Ltd recalls Fray Bentos Just Chicken Pie because it may contain small pieces of plastic,2022,14,4,uk,"meat, egg and dairy products"
4885,Kahlua Espresso Martini,2022,14,4,au,alcoholic beverages
4886,Recall of a Batch of Fray Bentos Just Chicken Pie Due to Possible Presence of Small Plastic Pieces,2022,14,4,ie,prepared dishes and snacks
4887,The Salsa Texan Issues Allergy Alert and Recall Expansion for Undeclared Wheat and Milk in Tortillas,2022,15,4,us,cereals and bakery products
4888,"Firehouse Jams, LLC Recalls Uncured Bacon Marmalade Products Produced Without Benefit of Inspection",2022,16,4,us,"meat, egg and dairy products"
4889,Sainsbury’s recalls Taste The Difference Pesto Swirled Houmous because of undeclared milk,2022,18,4,uk,fruits and vegetables
4890,"World Variety Produce, Inc. Voluntarily Recalls Organic Zucchini Because of Possible Health Risk",2022,19,4,us,fruits and vegetables
4891,Macro Certified Organic plant-based milks,2022,20,4,au,non-alcoholic beverages
4892,"Various brands of ice cream products recalled due to pieces of plastic and metal - Recalls, advisories and safety alerts – Canada.ca",2022,20,4,ca,ices and desserts
4893,Everfresh Natural Foods recalls Everfresh Sprouted Stem Ginger Cake  because of undeclared pecans (nuts),2022,21,4,uk,cereals and bakery products
4894,"Produce Packaging, Inc. Recalls Red Curry Grain Bowl and Barcelona Vinaigrette Grain Bowl Because of Possible Health Risk",2022,21,4,us,fruits and vegetables
4895,"T Fresh Company of City of Industry, CA is Recalling its 7.5oz (200g) Yes! Enoki Mushrooms Due to Possible Health Risk",2022,21,4,us,fruits and vegetables
4896,Bakkavor USA Issues Voluntary Recall of Whole Foods Market Red Lentil Dal Because of Possible Health Risk,2022,21,4,us,"soups, broths, sauces and condiments"
4897,Alpine Fresh Conducts Voluntary Recall of “Hippie Organics French Beans” Because of Possible Health Risk,2022,21,4,us,fruits and vegetables
4898,Turkey Hill Dairy Issues Voluntary Recall and Allergy Alert for Undeclared Peanut in Select Chocolate Marshmallow Premium Ice Cream Containers,2022,21,4,us,ices and desserts
4899,Anthony Rowcliffe & Son Ltd recalls Clemency Hall Manchego Cheese because of undeclared egg,2022,22,4,uk,"meat, egg and dairy products"
4900,"Various poppy seeds recalled due to Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,22,4,ca,"nuts, nut products and seeds"
4901,Woolworths Group Limited — Macro Certified Organic Unsweetened Coconut Milk 1L and Macro Certified Organic Naturally Sweet Rice Milk 1L,2022,22,4,au,non-alcoholic beverages
4902,"Tennessee Brown Bag, LLC Recalls Beef Jerky Products Produced without Benefit of Inspection",2022,22,4,us,"meat, egg and dairy products"
4903,"Various poppy seeds recalled due to Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,23,4,ca,"nuts, nut products and seeds"
4904,Terra Madre Organic Vegan Chocolate Coated Almonds,2022,23,4,au,"cocoa and cocoa preparations, coffee and tea"
4905,Lakeside Refrigerated Services Recalls Ground Beef Products  Due to Possible E. coli O103 Contamination,2022,25,4,us,"meat, egg and dairy products"
4906,Barossa Fresh Lamb Mince and Beef Mince,2022,26,4,au,"meat, egg and dairy products"
4907,JL Johnson & RM Palmer t/as Vegan Perfection — Golden Crunch Vegan Honeycomb Coated in Dark Chocolate,2022,26,4,au,"cocoa and cocoa preparations, coffee and tea"
4908,FSIS Issues Public Health Alert for Ground Beef Products  Due to Possible E. coli O26 Contamination,2022,27,4,us,"meat, egg and dairy products"
4909,"Pimlico Confectioners brand Vegan Fine Hazelnut Truffles recalled due to undeclared milk - Recalls, advisories and safety alerts – Canada.ca",2022,27,4,ca,"cocoa and cocoa preparations, coffee and tea"
4910,FSIS Issues Public Health Alert for Ready-to-Eat Frozen Chicken Products Imported Without the Benefit of Import Reinspection,2022,28,4,us,"meat, egg and dairy products"
4911,Elite confectionery products,2022,28,4,au,confectionery
4912,Gorton's Issues Voluntary Recall for Small Quantity of Fish Sandwich Fillets,2022,28,4,us,seafood
4913,"Certain organic poppy seeds recalled due to Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,29,4,ca,"nuts, nut products and seeds"
4914,Terra Madre Pty Ltd — Organic Vegan Chocolate Coated Almonds - Various Weights,2022,29,4,au,confectionery
4915,Strauss Israel recalls Elite confectionery products because of the possible presence of Salmonella,2022,29,4,uk,confectionery
4916,"Various Elite brand products recalled due to Salmonella - Recalls, advisories and safety alerts – Canada.ca",2022,29,4,ca,confectionery
4917,"Wayne Farms, LLC Recalls Ready-to-Eat Chicken Breast Fillet Products that may be Undercooked",2022,29,4,us,"meat, egg and dairy products"
4918,Greggs recalls Greggs 2 pack Chicken Bake because it has been found to contain hard plastic,2022,29,4,uk,"meat, egg and dairy products"
4919,Specific Items Containing H-E-B Bakery Two Bite Brownies Manufactured by an Outside Supplier Voluntarily Recalled for Potential Presence of Metal Fragments,2022,29,4,us,confectionery
4920,"Certain breaded meat products from Toscana Meat Distributors recalled due to undeclared allergens - Recalls, advisories and safety alerts – Canada.ca",2022,29,4,ca,"meat, egg and dairy products"
4921,Lidl GB recalls Starovice Czech Lager 5.0% because of undeclared sulphur dioxide,2022,30,4,uk,alcoholic beverages
4922,"The TJX Companies, Inc. Issues Allergy Alert on Undeclared Milk in Certain Vegan Chocolate Products",2022,1,5,us,ices and desserts
4923,"Various brands of bottled water and soda recalled due to mould and yeast - Recalls, advisories and safety alerts – Canada.ca",2022,2,5,ca,non-alcoholic beverages
